시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
강원특별자치도,속초,201909,7,25,0.002,0.028,0.008,0.3,20.9,24.7,32.3,17.5,11.6,209.9,58.8,1.5,9.9,160,18.1,180,145.2,38.85,79,41
강원특별자치도,속초,201910,8,32,0.003,0.03,0.01,0.4,16.1,20,25,12.1,6.5,185.5,78.8,1.9,10.2,360,15.6,340,157.7,45.33,68,25
강원특별자치도,속초,201911,9,31,0.006,0.025,0.016,0.6,9.4,13.9,21.1,5.2,-1.2,157.3,71.1,1.8,7.5,290,15.5,290,186.9,61.42,57,12
강원특별자치도,속초,201912,14,31,0.006,0.026,0.016,0.6,4.2,8.4,14.4,-0.2,-7.1,9.8,9.8,1.9,9.9,290,15.9,270,194.7,65.71,45,7
강원특별자치도,속초,202001,9,25,0.005,0.029,0.012,0.6,3.4,7.2,11.2,0.3,-4.1,148.1,58.6,2.1,9.7,340,16.4,360,163.3,53.52,53,17
강원특별자치도,속초,202002,17,32,0.005,0.032,0.011,0.6,4.1,8,16.1,-0.2,-8.2,55.8,24.1,2,8.4,270,16.5,290,194.1,62.11,53,14
강원특별자치도,속초,202003,17,37,0.004,0.039,0.01,0.5,7.9,12.6,19.3,2.7,-1.8,38,20.7,2.4,8.7,270,19.8,290,263.7,71,56,11
강원특별자치도,속초,202004,15,41,0.004,0.046,0.008,0.3,11.3,16.1,24.5,6.3,0.9,38.4,18.1,2.5,10.1,360,17.5,270,256,64.55,50,12
강원특별자치도,속초,202005,11,33,0.003,0.045,0.006,0.4,17.1,21.6,32.4,13.3,7.8,245.1,140,2.2,9.6,270,19.2,270,218.5,49.42,70,12
강원특별자치도,속초,202006,16,40,0.003,0.046,0.008,0.4,22.2,26.4,33.2,18.3,13.9,271.9,214.6,2.2,9.3,360,16.3,360,238.7,53.85,74,20
강원특별자치도,속초,202007,9,22,0.003,0.03,0.006,0.3,21.6,24.7,33.3,19,15.6,374.7,115.5,1.9,8.6,90,16.3,70,168.5,37.41,85,45
강원특별자치도,속초,202008,9,22,0.004,0.028,0.009,0.4,25.7,29.6,35.1,22.8,19.6,411.3,127.9,1.4,9.1,360,12.3,160,128.4,30.43,82,40
강원특별자치도,속초,202009,8,26,0.003,0.034,0.007,0.4,20.1,23.8,28.7,16.8,12.1,482.8,192.5,2.2,10.2,50,20.9,270,152.5,40.91,75,26
강원특별자치도,속초,202010,11,32,0.002,0.032,0.011,0.3,14.3,19,23.7,9.7,4.6,0,0,1.7,6.4,360,13.6,360,231.3,66.66,60,16
강원특별자치도,속초,202011,13,41,0.003,0.029,0.01,0.4,10,14.4,23.1,5.4,-2.1,19.2,15.3,2,8.2,230,18.2,290,204.5,67.38,47,6
강원특별자치도,속초,202012,2,33,0.004,0.03,0.01,0.4,1.8,6,11.2,-2.5,-11.3,0.5,0.5,2.1,7.8,290,17.4,270,228.4,77.08,35,6
강원특별자치도,속초,202101,10,32,0.004,0.028,0.011,0.5,-1.2,2.9,9.7,-5.5,-16.1,0,0,2.3,9,290,18.9,250,200.4,65.58,43,10
강원특별자치도,속초,202102,18,32,0.004,0.032,0.011,0.5,3.1,7.7,17.8,-1.5,-10.1,5,4.8,2.3,8.1,290,17.3,290,214.2,70.93,51,13
강원특별자치도,속초,202103,18,53,0.004,0.033,0.011,0.5,8,12.6,18.9,3.7,-4.5,104.2,73.4,2,9.3,270,18.1,290,209,56.29,64,14
강원특별자치도,속초,202104,16,40,0.003,0.035,0.008,0.4,12.3,16.6,23.8,7.8,2,97.2,40.5,2.3,9.5,270,19.9,290,228.4,57.62,61,15
강원특별자치도,속초,202105,16,41,0.003,0.036,0.006,0.3,16.7,21.5,29.8,12.1,7.6,154.9,67,2.1,10,270,22.8,270,239.6,54.21,63,14
강원특별자치도,속초,202106,19,22,0.002,0.036,0.006,0.4,20.3,23.8,30,17.1,12.9,43.8,10.2,1.7,8,360,15.3,290,185.7,41.89,81,26
강원특별자치도,속초,202107,12,18,0.002,0.031,0.005,0.4,25.5,29.3,33.2,22.3,18.1,104.1,50.3,1.5,5.9,360,9.5,360,270,59.92,85,50
강원특별자치도,속초,202108,10,20,0.003,0.034,0.006,0.4,24.4,28,33.8,21.5,17.1,247.1,83.5,1.6,7.3,20,12.5,290,133,31.51,80,42
강원특별자치도,속초,202109,5,13,0.003,0.031,0.006,0.4,20.9,24.7,28.8,17.6,14.6,141.6,43.1,1.7,8.7,360,11.9,360,195.8,52.49,80,31
강원특별자치도,속초,202110,6,15,0.003,0.03,0.009,0.4,15.5,20,27.5,11.6,2.2,216.9,56.9,1.8,8.2,70,13,270,174,50.09,69,28
강원특별자치도,속초,202111,11,25,0.003,0.027,0.012,0.4,9.9,14.4,20.1,5.7,-1.8,16.2,10.9,2.2,9.3,290,17,290,208.2,70.99,50,8
강원특별자치도,속초,202112,9,21,0.003,0.027,0.012,0.4,2.8,7.2,13.9,-1.9,-14.9,68.7,42.1,2.2,9.2,270,18.4,320,219.8,74.21,47,14
강원특별자치도,속초,202201,13,24,0.003,0.026,0.016,0.5,-0.6,3,7.8,-4.5,-9.8,3.6,3.1,1.9,7.1,340,12,270,227.2,74.37,48,14
강원특별자치도,속초,202202,13,25,0.002,0.035,0.011,0.4,0.3,4.3,12.7,-3.9,-10.9,11.1,8.1,2.3,7.8,270,15.4,250,243.8,80.76,40,10
강원특별자치도,속초,202203,14,34,0.002,0.038,0.011,0.4,7.1,11.3,21,2.9,-2,114.5,29.2,2.1,11.9,360,16.5,340,189.4,51.08,61,9
강원특별자치도,속초,202204,13,36,0.002,0.047,0.009,0.3,14.2,19.1,29.8,8.8,1.8,33.5,15.6,2.3,8.6,270,22.3,270,269,67.93,55,12
강원특별자치도,속초,202205,10,28,0.002,0.054,0.007,0.2,18.5,23.7,33.5,13.1,5.8,9.1,7.7,2.2,8.4,270,15.9,290,312.7,70.76,54,12
강원특별자치도,속초,202206,8,19,0.002,0.038,0.006,0.2,20.9,24.7,34.6,17.6,10.1,248.7,75.4,1.9,7.9,110,14.7,250,169.6,38.26,79,16
강원특별자치도,속초,202207,9,16,0.002,0.029,0.005,0.2,24.3,27.7,33.4,21.9,18.8,213.1,87.2,1.5,7.5,360,10.3,360,135.5,30.07,88,51
강원특별자치도,속초,202208,8,16,0.002,0.031,0.007,0.2,24.6,28.4,35.5,21.3,15.8,323.7,110.9,1.3,6.2,360,13.9,290,151.1,35.75,81,36
강원특별자치도,속초,202209,8,16,0.002,0.021,0.006,0.4,20.3,24.8,29.2,16.3,10.9,263.8,119.4,1.8,8.6,50,14.8,270,203.7,54.55,76,25
강원특별자치도,속초,202210,12,19,0.002,0.019,0.007,0.4,13.9,18.2,29.9,10,4.8,377.1,76.8,1.8,8.6,270,19.8,290,153.8,44.22,70,15
강원특별자치도,속초,202211,10,23,0.003,0.03,0.011,0.4,11,16,22.3,6.3,-4.6,38.4,9.8,1.9,10.3,270,23.5,270,198.8,65.35,55,10
강원특별자치도,속초,202212,7,20,0.003,0.029,0.009,0.3,-0.2,4.1,11.6,-4.4,-12.5,0.7,0.7,2.4,8.8,290,17,270,233.5,78.81,35,11
강원특별자치도,속초,202301,14,30,0.0033,0.0292,0.0113,0.33,0.2,4.6,15.1,-4.3,-16,94.7,47.7,2,8.7,290,17.8,290,215.7,70.65,45,9
강원특별자치도,속초,202302,21,34,0.0039,0.0314,0.0142,0.39,2.7,6.6,15.6,-1.6,-6.4,43.4,26,1.9,9.1,290,14.8,290,186.6,61.89,53,9
강원특별자치도,속초,202303,21,56,0.0033,0.0423,0.0103,0.31,9.3,13.4,25.4,4.6,-1.7,10.1,6.3,2.1,8.2,360,13.8,270,224,60.46,54,9
강원특별자치도,속초,202304,22,72,0.0023,0.0432,0.0071,0.25,12.6,17.4,26.9,8,4,57,28,2.2,11.3,270,25.5,270,212.2,53.61,61,8
강원특별자치도,속초,202306,15,27,0.0026,0.0451,0.0046,0.29,21.9,26.2,34.3,17.9,13.3,200.1,38.2,1.8,9,360,13.2,340,244.9,55.26,74,21
강원특별자치도,속초,202312,13,28,0.0036,0.028,0.0108,0.38,2.3,5.9,19,-2.3,-13.2,205,66.6,2.3,11.7,270,18.1,290,174,58.72,56,17
강원특별자치도,속초,202401,17,26,0.0039,0.0261,0.012,0.41,0.6,4.6,11.1,-3.2,-12.3,11.6,9.3,2,11.5,270,19.1,250,203.4,66.64,53,13
강원특별자치도,속초,202402,17,26,0.0037,0.0304,0.0115,0.39,1.9,5.7,18.1,-1.2,-5.6,125.7,39.2,1.7,7.5,270,13.5,290,109.7,35.1,75,24
강원특별자치도,영월,201901,45,66,0.001,0.017,0.016,0.5,-2.1,4.6,9.3,-8.4,-13.4,0.7,0.6,0.9,6.1,270,11.5,290,220,71.38,55,13
강원특별자치도,영월,201902,42,58,0.002,0.028,0.011,0.5,1.2,7.4,13.9,-4.6,-10.2,34.3,23,1.1,5.6,230,9.9,290,187.5,61.86,57,14
강원특별자치도,영월,201903,48,65,0.002,0.039,0.01,0.5,6.1,13,19.1,-0.2,-5,42.5,15.9,1.2,8,270,14.1,270,173.7,46.86,60,7
강원특별자치도,영월,201904,20,41,0.002,0.042,0.007,0.4,11.3,18.5,29.7,4.2,-3.9,56.7,23.7,1.4,8,140,11.5,140,170.1,43.13,58,8
강원특별자치도,영월,201905,24,46,0.002,0.058,0.005,0.4,18.1,26.4,33.7,9.7,2.8,20.9,13.3,1.3,6.1,270,13.6,290,225.1,51.28,53,7
강원특별자치도,영월,201906,17,30,0.002,0.047,0.005,0.4,20.9,28,32.5,15.2,9,126.9,76.4,1.1,7.8,90,10.5,20,211.4,48.02,69,19
강원특별자치도,영월,201907,12,28,0.002,0.033,0.004,0.4,23.8,29.6,36.9,20,13.9,128.7,28.7,1.1,7.6,110,15.1,110,138.3,30.88,79,26
강원특별자치도,영월,201908,15,30,0.003,0.031,0.004,0.5,24.8,30.7,35.5,20.8,14.5,118.4,47.5,1,6.3,90,12.4,140,201.9,47.97,79,38
강원특별자치도,영월,201909,10,21,0.003,0.025,0.003,0.4,20.4,26.1,31.7,16.6,11.6,127.5,36.1,0.9,9.6,110,19.5,140,122.4,32.78,81,23
강원특별자치도,영월,201910,16,28,0.003,0.023,0.006,0.4,14.2,20.6,26.5,9.3,2.3,98.9,56.7,1,7,20,13.4,20,158.8,45.5,77,28
강원특별자치도,영월,201911,26,37,0.003,0.018,0.012,0.4,6.5,13.7,21.9,1.2,-5.5,56.7,23.9,0.8,7,290,13.8,290,157.1,51.24,74,16
강원특별자치도,영월,201912,32,37,0.003,0.014,0.016,0.5,0.1,5.6,13,-4.4,-11.2,18.2,4.3,0.8,6.8,270,11.4,270,150.9,50.38,71,13
강원특별자치도,영월,202001,32,40,0.003,0.019,0.013,0.5,0.8,6.8,12.7,-3.8,-9.5,63.1,48.8,1,6.3,270,11.8,90,154.9,50.26,70,22
강원특별자치도,영월,202002,32,41,0.003,0.027,0.01,0.4,2.1,8.2,17.9,-3.2,-12.9,47.1,17.3,1.1,8,270,15.2,230,187.9,59.84,65,13
강원특별자치도,영월,202003,25,41,0.003,0.036,0.009,0.4,7.4,14.6,23.1,0.4,-5.9,21.3,12.3,1.4,9.9,270,18.3,270,244.8,65.9,55,6
강원특별자치도,영월,202004,23,41,0.004,0.046,0.007,0.4,10.3,18,24.5,3,-2.1,18.1,13,1.7,8,270,16.7,290,258.4,65.35,49,7
강원특별자치도,영월,202005,18,33,0.004,0.041,0.005,0.4,17.2,24.3,30.6,11.6,6.6,88,26.2,1.3,8.5,140,13.2,140,207.5,47.2,69,9
강원특별자치도,영월,202006,20,40,0.004,0.049,0.004,0.4,22.9,29.8,36.8,17.4,11.3,53.1,17.8,1.2,6.7,90,10.8,270,211.2,47.97,69,20
강원특별자치도,영월,202007,7,21,0.003,0.029,0.004,0.3,22.5,27.9,35,18.8,16,248.4,74.7,1,5.3,50,9.6,50,124.7,27.86,80,33
강원특별자치도,영월,202008,9,24,0.002,0.019,0.005,0.4,25,29.8,34.3,22.2,20,606.5,204.7,0.9,8.9,110,16.1,110,107.6,25.61,86,43
강원특별자치도,영월,202009,12,17,0.003,0.029,0.004,0.4,18.7,24.4,29,14.8,9.1,139.6,35.4,1.1,8.7,250,19,250,141.7,38.05,80,26
강원특별자치도,영월,202010,22,27,0.002,0.025,0.008,0.5,11.8,19.4,24.9,6,-0.9,10.5,10.3,0.8,6.8,20,11.4,70,205.2,58.93,73,17
강원특별자치도,영월,202011,26,32,0.003,0.02,0.01,0.6,6.8,13.5,22.2,1.3,-5.3,38.4,31.7,1,6.3,270,13,270,185.4,60.59,65,6
강원특별자치도,영월,202012,23,35,0.002,0.019,0.016,0.5,-2.2,4.2,11.6,-7.6,-17.4,10,8.6,0.9,5.6,270,12.9,290,195.7,65.36,62,17
강원특별자치도,영월,202101,15,35,0.002,0.023,0.01,0.5,-3,3.4,13.5,-8.8,-19,13.1,4.4,1.1,9.1,270,19.4,290,189,61.28,61,15
강원특별자치도,영월,202102,18,38,0.002,0.031,0.012,0.4,2.2,9.1,20.9,-4.3,-11.6,9.4,6.2,1.4,7,270,14.6,250,203.8,67.15,53,5
강원특별자치도,영월,202103,17,49,0.003,0.037,0.01,0.4,8.2,15,23.5,2,-2.4,93.8,62.2,1.3,6.3,290,13.1,270,204.4,55.05,61,5
강원특별자치도,영월,202104,11,34,0.002,0.044,0.007,0.4,12.7,20.2,30,5.7,-0.5,95.8,50.5,1.5,7.8,90,14.1,270,214.2,54.24,54,11
강원특별자치도,영월,202105,16,45,0.002,0.036,0.006,0.5,15.4,21.8,31.3,9.9,2.3,154.3,63.9,1.1,6.5,290,13.8,270,182.9,41.64,73,11
강원특별자치도,영월,202106,12,25,0.002,0.039,0.007,0.5,21,27.4,32.3,16.2,10.1,141,72.9,1,5.5,110,13.2,360,195.3,44.36,75,25
강원특별자치도,영월,202107,5,18,0.002,0.027,0.005,0.5,25.4,31.8,36.6,20.8,17.1,180.2,30.8,0.9,6.6,90,12.9,180,222.6,49.72,78,34
강원특별자치도,영월,202108,9,19,0.002,0.026,0.006,0.5,23.3,28.7,34.8,19.9,16.8,192.6,31.3,0.9,7.6,90,11.9,90,116.5,27.72,82,38
강원특별자치도,영월,202109,6,14,0.002,0.025,0.006,0.5,19.9,25.8,28.7,15.7,12.4,136.9,53.2,1,6.3,90,15,320,163.4,43.83,81,39
강원특별자치도,영월,202110,11,19,0.002,0.021,0.009,0.3,13.5,20.2,28.4,9.2,-0.1,44.8,12.5,0.7,5.5,90,13.1,110,155.7,44.66,80,23
강원특별자치도,영월,202111,21,32,0.003,0.022,0.012,0.5,6.6,13.3,22.7,1.4,-5.5,40.8,20.1,1,8.2,270,15.2,290,167.5,54.68,70,13
강원특별자치도,영월,202112,20,28,0.002,0.018,0.012,0.5,0.1,5.8,12.7,-5.1,-15.1,3.7,1.5,1.1,8.6,270,17.5,340,180.2,60.19,64,16
강원특별자치도,영월,202201,26,37,0.002,0.019,0.013,0.5,-2.5,3.8,10.6,-8.7,-14.3,1.2,0.7,0.9,6.9,290,13.4,290,206.5,66.98,59,16
강원특별자치도,영월,202202,23,32,0.002,0.033,0.007,0.4,-1.5,4.9,12.8,-7.8,-13.4,3.6,2.1,1.5,7.5,290,12.9,290,226.4,74.62,48,12
강원특별자치도,영월,202203,20,35,0.002,0.036,0.006,0.5,6.8,13.9,20.6,0.4,-6.3,68.7,22.7,1.3,7.4,270,14.1,110,182.4,49.16,61,10
강원특별자치도,영월,202204,17,32,0.002,0.046,0.007,0.4,13.4,21.5,29.3,5.6,-0.9,30.8,8.2,1.3,6.1,250,11.1,270,249.6,63.25,52,10
강원특별자치도,영월,202205,16,28,0.002,0.053,0.005,0.4,17.3,25.5,32.1,9.7,3.6,10.5,6.6,1.2,5.9,250,12.2,270,274.2,62.45,55,12
강원특별자치도,영월,202206,11,21,0.002,0.041,0.005,0.5,22.1,29.1,35.8,16.6,9.1,194.8,96.5,1.2,6.5,90,10.1,200,171.8,39.03,69,11
강원특별자치도,영월,202207,5,19,0.002,0.027,0.005,0.6,25.1,30.7,35.1,21.5,19,274.3,76.8,0.9,6.9,90,10.5,110,174.7,39.02,81,36
강원특별자치도,영월,202208,6,16,0.002,0.022,0.005,0.7,23.7,27.9,33.1,20.8,12.7,442.4,109.5,0.7,4.5,270,10.3,290,116,27.58,86,29
강원특별자치도,영월,202209,10,18,0.002,0.028,0.005,0.3,19.5,26.4,32,14.7,8.2,115.8,57.3,1,6.6,90,13.2,50,173.3,46.46,77,26
강원특별자치도,영월,202210,7,16,0.003,0.024,0.005,0.3,12.3,19.6,27.4,7.6,0.4,78.3,53.6,0.8,5.5,270,14.9,270,159.1,45.61,78,24
강원특별자치도,영월,202211,20,30,0.003,0.018,0.01,0.4,7.5,15.4,22,1.6,-5.7,53.9,13.8,0.7,6.5,290,11,270,171.4,55.94,71,9
강원특별자치도,영월,202212,24,33,0.003,0.015,0.016,0.5,-4.2,1.5,9.6,-9.3,-16.8,14.4,7.3,0.9,7,270,15,290,170.3,56.88,67,20
강원특별자치도,영월,202301,24,41,0.0021,0.0182,0.013,0.52,-2.8,3.4,12.4,-8.5,-18.9,28.1,16.6,0.9,7.5,270,16.4,270,189.7,61.55,67,12
강원특별자치도,영월,202302,25,40,0.0028,0.0253,0.013,0.49,1.4,8.3,14.3,-4.6,-9.7,3,2.8,1,6.9,270,15.1,290,187.6,61.91,57,7
강원특별자치도,영월,202303,24,55,0.0024,0.0345,0.0099,0.48,8.7,17.2,27.6,0.7,-5.4,16.7,10.1,1.1,6.6,290,14.3,290,250.5,67.56,48,7
강원특별자치도,영월,202304,19,57,0.0019,0.036,0.0062,0.42,12.4,19.8,30,5.6,-0.7,52.3,20.7,1.4,7.1,270,13.1,290,190.2,48.23,57,4
강원특별자치도,영월,202305,14,32,0.0021,0.0378,0.007,0.54,17.4,25.1,30.8,10.6,2.9,119.2,39.2,1.1,6.7,140,11,50,225,51.25,64,12
강원특별자치도,영월,202306,9,23,0.0019,0.0388,0.0057,0.59,21.9,28.4,34.2,16.9,11.2,180.8,37.1,1,5.9,270,12.3,340,215.4,48.93,72,21
강원특별자치도,영월,202307,6,20,0.0011,0.0239,0.004,0.65,24.7,30,34.9,21.4,18.9,491.5,142.8,0.7,6.2,90,14.4,270,152.9,34.14,85,37
강원특별자치도,영월,202308,9,18,0.002,0.0275,0.0041,0.54,25.4,31.1,36.5,21.6,18.9,290.1,79.6,1,5.9,50,10.6,50,180.5,42.88,80,44
강원특별자치도,영월,202309,5,16,0.002,0.0284,0.0041,0.48,21.3,27,31.4,17.5,12.5,166.8,64.1,0.8,5.2,20,11.8,90,166.6,44.62,81,11
강원특별자치도,영월,202310,13,21,0.002,0.0213,0.0068,0.52,12.5,19.6,22.7,7.8,0.5,21.2,12.2,0.7,7.1,320,14.3,340,170.9,48.97,80,24
강원특별자치도,영월,202311,16,25,0.0022,0.0192,0.0128,0.46,5.9,12.4,25.8,0.2,-7.7,37.3,17.9,1.2,7.2,270,14.3,320,185,60.36,65,12
강원특별자치도,영월,202312,21,30,0.0013,0.0179,0.0137,0.43,0,5.6,17.6,-4.7,-15,100.5,43.1,1,6.6,290,13.3,270,150.4,50.22,69,22
강원특별자치도,영월,202401,22,30,0.0009,0.0206,0.014,0.49,-0.6,4.5,13.6,-5.1,-14.7,21.1,9.1,1.1,6,270,13,70,165,53.54,67,19
강원특별자치도,영월,202402,15,22,0.0011,0.0256,0.0093,0.38,3,8.8,17.3,-1.6,-6.8,66.4,22.2,1,6.1,90,11.5,110,105.7,33.66,73,22
강원특별자치도,원주,201801,45,59,0.006,0.013,0.028,0.9,-3.8,0.6,9.1,-7.8,-17.4,4.4,2.4,0.9,5.3,290,11.3,250,189,61.36,54,16
강원특별자치도,원주,201802,38,48,0.006,0.018,0.027,0.9,-1.6,3.7,10.9,-6.8,-15.5,27.4,24.9,1,5,290,9.9,250,189.8,62.6,45,9
강원특별자치도,원주,201803,42,48,0.004,0.029,0.02,0.6,8.2,13.7,21.8,2.8,-5.9,53.6,17.1,1.3,5.8,20,10.4,20,196.9,53.09,56,14
강원특별자치도,원주,201804,33,59,0.002,0.038,0.017,0.4,13.2,19.5,28.5,7.3,1.3,112.6,41.2,1.4,6.6,250,14.1,270,202.9,51.38,53,8
강원특별자치도,원주,201805,28,45,0.002,0.038,0.015,0.3,17.9,23.6,29.6,12.4,5,211.3,53.3,1.2,5.2,250,13.1,320,201,45.74,63,15
강원특별자치도,원주,201806,28,42,0.002,0.044,0.014,0.2,23,28.4,32.5,18.1,13.7,131.8,114.6,1.2,5.1,200,9.8,250,231.1,52.45,58,14
강원특별자치도,원주,201807,22,32,0.002,0.032,0.012,0.2,27.1,31.8,36.6,23.1,15.4,122.5,65,1.1,5.2,20,9.3,20,247.9,55.31,66,30
강원특별자치도,원주,201808,13,24,0.002,0.032,0.012,0.2,27.4,32.4,38.8,23.6,18.6,258.2,99.4,1.3,6.4,20,9.9,20,200.3,47.58,65,24
강원특별자치도,원주,201809,14,26,0.002,0.026,0.013,0.2,19.9,25,29.6,15.5,8.7,147.6,80.3,1,4,230,7.5,270,189.2,50.72,67,25
강원특별자치도,원주,201810,17,28,0.002,0.017,0.016,0.4,11.6,17.3,25,6.7,0.2,89.5,33.2,0.8,5.4,20,9.4,250,206.2,59.13,69,18
강원특별자치도,원주,201811,32,54,0.003,0.012,0.024,0.6,6.8,12.5,18.5,2.3,-3.7,45,30.8,0.6,5.6,250,13.8,250,173.7,56.75,67,10
강원특별자치도,원주,201812,31,51,0.004,0.011,0.024,0.8,-1.1,3.9,12.7,-5.4,-13,25.3,11.4,0.8,5,290,9.6,320,185.9,62.17,56,9
강원특별자치도,원주,201901,44,73,0.006,0.012,0.029,0.9,-1.6,3.9,8.2,-6.8,-11.3,0.7,0.7,0.8,4.6,250,10.5,290,229.3,74.47,49,11
강원특별자치도,원주,201902,42,65,0.004,0.018,0.024,0.7,1.3,6.3,13.1,-3.4,-8.6,25.4,17.2,0.9,4.8,230,8.8,270,188.9,62.41,52,13
강원특별자치도,원주,201903,45,70,0.004,0.032,0.018,0.5,6.9,12.6,19.3,1.4,-2.9,42.8,14.8,1.2,6.1,250,13.9,230,189,51.03,53,8
강원특별자치도,원주,201904,21,44,0.002,0.035,0.015,0.3,11.9,17.9,28.3,5.9,-2.1,45.7,14.1,1.2,4.8,250,9.9,270,194.4,49.28,52,6
강원특별자치도,원주,201905,26,52,0.002,0.054,0.015,0.4,19.2,25.9,32.5,12.4,5.8,10.4,4.9,1.3,5.5,250,11.8,290,303.3,69.06,45,5
강원특별자치도,원주,201906,23,35,0.002,0.048,0.011,0.3,22.1,27.5,32.1,17.1,12.1,67.9,23.4,1,6.1,20,9.9,20,225.7,51.24,60,12
강원특별자치도,원주,201907,17,31,0.002,0.034,0.009,0.3,25.2,29.7,35.3,21.6,16.6,137.1,28.5,1.1,6.8,20,10.3,20,142.4,31.76,68,20
강원특별자치도,원주,201908,17,30,0.002,0.031,0.009,0.3,26.2,31,35.9,22.1,17.4,142.4,51.9,1.1,5.5,180,16.4,250,228.7,54.28,68,34
강원특별자치도,원주,201909,12,21,0.001,0.023,0.009,0.3,21.4,26.2,31.4,17.5,11.3,171.1,54.8,0.9,7.3,200,15.6,180,134.9,36.12,71,23
강원특별자치도,원주,201910,16,28,0.002,0.02,0.013,0.4,14.9,20.3,26.6,10.1,2.9,40.3,21.2,0.8,5.7,20,12.4,20,191.9,55,68,21
강원특별자치도,원주,201911,23,38,0.003,0.015,0.023,0.6,7.1,13.1,20.1,2.3,-4.1,74,27.9,0.8,5.3,20,9.5,230,182.9,59.71,64,13
강원특별자치도,원주,201912,31,40,0.004,0.011,0.027,0.7,0.9,5.4,13.1,-3,-9.9,14.1,4.6,0.8,5,250,10.2,250,147.9,49.45,64,9
강원특별자치도,원주,202001,30,39,0.004,0.015,0.025,0.6,1.2,6,11.7,-2.7,-7.5,58.7,47.5,0.8,6.2,230,13.6,270,161.6,52.57,64,20
강원특별자치도,원주,202002,28,36,0.003,0.023,0.022,0.6,2.5,7.5,16.5,-1.9,-11.4,65.5,21.9,1,7.6,250,14.2,270,177.6,56.6,60,15
강원특별자치도,원주,202003,24,38,0.003,0.032,0.017,0.5,7.8,13.9,23.1,1.7,-3.6,21.2,11.1,1.2,7.1,250,16.7,230,240.6,64.75,50,9
강원특별자치도,원주,202004,21,38,0.002,0.042,0.014,0.5,11,17.2,24,4.7,-0.1,15.7,9.1,1.5,7.1,250,13.1,250,270.8,68.47,44,5
강원특별자치도,원주,202005,16,27,0.002,0.038,0.01,0.4,18.2,23.5,29.1,13.3,7.2,80,33.8,1.2,5.1,290,10.8,180,209.3,47.57,60,9
강원특별자치도,원주,202006,21,33,0.002,0.049,0.01,0.4,24.1,29.2,34.5,19.5,13.5,49.6,17.8,1.3,5.1,20,10,360,214.1,48.59,59,19
강원특별자치도,원주,202007,10,17,0.002,0.027,0.009,0.3,23.7,27.9,33,20.3,16.6,204.7,50.4,1.1,4.5,360,13.1,20,118.1,26.37,70,25
강원특별자치도,원주,202008,13,23,0.002,0.02,0.008,0.3,26.1,30,34.4,23.3,20.4,634,93.2,0.9,5.5,290,10.2,290,110.6,26.31,79,42
강원특별자치도,원주,202009,9,18,0.002,0.025,0.009,0.3,19.9,24.7,30,16,10.5,148.9,40,1.1,5.5,230,15.2,290,174,46.72,73,27
강원특별자치도,원주,202010,16,31,0.003,0.019,0.015,0.4,12.7,18.9,24,7.4,0.9,11.3,10.7,0.8,4.2,20,8.3,230,229.7,66.01,66,18
강원특별자치도,원주,202011,22,38,0.003,0.015,0.019,0.5,7.3,12.7,22.2,2.5,-4.6,23.6,17.9,0.9,6,290,12.5,200,176.4,57.76,62,9
강원특별자치도,원주,202012,29,42,0.004,0.012,0.026,0.7,-1.4,3.6,11,-5.8,-14.6,3.8,2.5,0.8,4.7,290,11.1,250,196.7,65.79,59,18
강원특별자치도,원주,202101,22,39,0.004,0.015,0.022,0.6,-2.9,2.7,13.8,-8.2,-18.4,8.4,3.8,0.9,8,270,15.7,270,184.1,59.75,61,17
강원특별자치도,원주,202102,26,43,0.003,0.022,0.02,0.6,2.5,8.3,20.4,-2.9,-10,4.2,1.9,1.2,6.5,270,10.9,250,195.1,64.33,51,10
강원특별자치도,원주,202103,24,53,0.003,0.028,0.017,0.5,8.8,14.8,22.9,3.2,-3,73.2,55.5,1.2,6,290,12.3,290,214.5,57.77,58,9
강원특별자치도,원주,202104,17,39,0.003,0.041,0.013,0.4,13.8,19.6,28.7,7.7,2.2,88.9,53.5,1.4,5.3,270,13.6,290,220.9,55.87,50,11
강원특별자치도,원주,202105,18,53,0.002,0.038,0.01,0.4,16.5,21.9,29.3,11.4,5.4,142.7,45.1,1.1,5.7,270,11.8,290,200.6,45.63,66,19
강원특별자치도,원주,202106,17,29,0.002,0.042,0.008,0.4,22.3,27.3,31.8,17.8,13.1,133,67.4,1.1,5.4,20,10.6,20,205.5,46.65,68,24
강원특별자치도,원주,202107,13,22,0.002,0.031,0.007,0.3,26.7,31.7,35.6,22.5,19,199.8,80.4,1,4.1,200,8.1,200,238.2,53.17,71,29
강원특별자치도,원주,202108,14,22,0.002,0.028,0.007,0.3,24.6,29,34.5,21.2,17.5,172.9,74.2,1,4.9,180,10,180,141.5,33.64,74,42
강원특별자치도,원주,202109,7,15,0.002,0.025,0.008,0.3,21.1,25.9,28.9,17,14.6,183.5,68.7,0.9,4.4,140,10.9,340,168.8,45.28,73,35
